//ID,Type,Name,CastTime,Cooldown,MP
AB750000,SKILL_MALL_PET_SKILL_LIGHTNING_117,SKILL_MALL_PET_SKILL_LIGHTNING_117,0,1000,0
AC750000,SKILL_MALL_PET_SKILL_LIGHTNING_118,SKILL_MALL_PET_SKILL_LIGHTNING_118,0,1000,0
AD750000,SKILL_MALL_PET_SKILL_LIGHTNING_119,SKILL_MALL_PET_SKILL_LIGHTNING_119,0,1000,0
AE750000,SKILL_MALL_PET_SKILL_LIGHTNING_120,SKILL_MALL_PET_SKILL_LIGHTNING_120,0,1000,0
AF750000,SKILL_MALL_PET_SKILL_LIGHTNING_121,SKILL_MALL_PET_SKILL_LIGHTNING_121,0,1000,0
B0750000,SKILL_MALL_PET_SKILL_LIGHTNING_122,SKILL_MALL_PET_SKILL_LIGHTNING_122,0,1000,0
B1750000,SKILL_MALL_PET_SKILL_LIGHTNING_123,SKILL_MALL_PET_SKILL_LIGHTNING_123,0,1000,0
B2750000,SKILL_MALL_PET_SKILL_LIGHTNING_124,SKILL_MALL_PET_SKILL_LIGHTNING_124,0,1000,0
B3750000,SKILL_MALL_PET_SKILL_LIGHTNING_125,SKILL_MALL_PET_SKILL_LIGHTNING_125,0,1000,0
B4750000,SKILL_MALL_PET_SKILL_LIGHTNING_126,SKILL_MALL_PET_SKILL_LIGHTNING_126,0,1000,0
B5750000,SKILL_MALL_PET_SKILL_LIGHTNING_127,SKILL_MALL_PET_SKILL_LIGHTNING_127,0,1000,0
B6750000,SKILL_MALL_PET_SKILL_LIGHTNING_128,SKILL_MALL_PET_SKILL_LIGHTNING_128,0,1000,0
B7750000,SKILL_MALL_PET_SKILL_LIGHTNING_129,SKILL_MALL_PET_SKILL_LIGHTNING_129,0,1000,0
B8750000,SKILL_MALL_PET_SKILL_LIGHTNING_130,SKILL_MALL_PET_SKILL_LIGHTNING_130,0,1000,0
B9750000,SKILL_MALL_PET_SKILL_LIGHTNING_131,SKILL_MALL_PET_SKILL_LIGHTNING_131,0,1000,0
BA750000,SKILL_MALL_PET_SKILL_LIGHTNING_132,SKILL_MALL_PET_SKILL_LIGHTNING_132,0,1000,0
BB750000,SKILL_MALL_PET_SKILL_LIGHTNING_133,SKILL_MALL_PET_SKILL_LIGHTNING_133,0,1000,0
BC750000,SKILL_MALL_PET_SKILL_LIGHTNING_134,SKILL_MALL_PET_SKILL_LIGHTNING_134,0,1000,0
BD750000,SKILL_MALL_PET_SKILL_LIGHTNING_135,SKILL_MALL_PET_SKILL_LIGHTNING_135,0,1000,0
BE750000,SKILL_MALL_PET_SKILL_LIGHTNING_136,SKILL_MALL_PET_SKILL_LIGHTNING_136,0,1000,0
BF750000,SKILL_MALL_PET_SKILL_LIGHTNING_137,SKILL_MALL_PET_SKILL_LIGHTNING_137,0,1000,0
C0750000,SKILL_MALL_PET_SKILL_LIGHTNING_138,SKILL_MALL_PET_SKILL_LIGHTNING_138,0,1000,0
C1750000,SKILL_MALL_PET_SKILL_LIGHTNING_139,SKILL_MALL_PET_SKILL_LIGHTNING_139,0,1000,0
C2750000,SKILL_MALL_PET_SKILL_LIGHTNING_140,SKILL_MALL_PET_SKILL_LIGHTNING_140,0,1000,0
C3750000,SKILL_ETC_GNGWC_DAMAGE_UP_20_01,SKILL_ETC_GNGWC_DAMAGE_UP_20_01,0,1000,0
C4750000,SKILL_ETC_GNGWC_DEFENSE_UP_20_01,SKILL_ETC_GNGWC_DEFENSE_UP_20_01,0,1000,0
C5750000,SKILL_ETC_GNGWC_HP_UP_1000_01,SKILL_ETC_GNGWC_HP_UP_1000_01,0,1000,0
C6750000,SKILL_ETC_GNGWC_MP_UP_1000_01,SKILL_ETC_GNGWC_MP_UP_1000_01,0,1000,0
C7750000,SKILL_CH_SWORD_SMASH_E_11,Twin Energy Smash,220,3000,2376
C8750000,SKILL_CH_SWORD_SMASH_E_12,Twin Energy Smash,220,3000,2509
C9750000,SKILL_CH_SWORD_SMASH_E_13,Twin Energy Smash,220,3000,2648
CA750000,SKILL_CH_SWORD_SMASH_E2_11,Twin Energy Smash,705,0,0
CB750000,SKILL_CH_SWORD_SMASH_E2_12,Twin Energy Smash,705,0,0
CC750000,SKILL_CH_SWORD_SMASH_E2_13,Twin Energy Smash,705,0,0
CD750000,SKILL_CH_SWORD_SMASH_E3_11,Twin Energy Smash,976,0,0
CE750000,SKILL_CH_SWORD_SMASH_E3_12,Twin Energy Smash,976,0,0
CF750000,SKILL_CH_SWORD_SMASH_E3_13,Twin Energy Smash,976,0,0
D0750000,SKILL_CH_SWORD_SHIELD_E_06,Iron Castle Shield,0,60000,1378
D1750000,SKILL_CH_SWORD_SHIELD_E_07,Iron Castle Shield,0,60000,1499
D2750000,SKILL_CH_SWORD_SHIELD_E_08,Iron Castle Shield,0,60000,1630
D3750000,SKILL_CH_SWORD_SHIELD_F_06,Sun Guard Shield,0,60000,1675
D4750000,SKILL_CH_SPEAR_SPIN_E_06,Bloody Ghost Storm,0,60000,1378
D5750000,SKILL_CH_SPEAR_SPIN_E_07,Bloody Ghost Storm,0,60000,1499
D6750000,SKILL_CH_SPEAR_SPIN_E_08,Bloody Ghost Storm,0,60000,1630
D7750000,SKILL_CH_SPEAR_SPIN_F_06,Bloody Emperor Storm,0,60000,1675
D8750000,SKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_29,Slash,1666,2166,612
D9750000,SKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_30,Slash,1666,2166,682
DA750000,SKILL_EU_WARRIOR_TWOHANDA_RISING_A_28,Turn Rising,1600,4000,1051
DB750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_12,Vampire Touch,1166,5000,319
DC750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_13,Vampire Touch,1166,5000,372
DD750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_14,Vampire Touch,1166,5000,432
DE750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_15,Vampire Touch,1166,5000,499
DF750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_16,Vampire Touch,1166,5000,573
E0750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_17,Vampire Touch,1166,5000,657
E1750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_18,Vampire Touch,1166,5000,751
E2750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_19,Vampire Touch,1166,5000,856
E3750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_20,Vampire Touch,1166,5000,973
E4750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_21,Vampire Touch,1166,5000,1103
E5750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_22,Vampire Touch,1166,5000,1249
E6750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_23,Vampire Touch,1166,5000,1410
E7750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_24,Vampire Touch,1166,5000,1590
E8750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_25,Vampire Touch,1166,5000,1790
E9750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_26,Vampire Touch,1166,5000,2012
EA750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_27,Vampire Touch,1166,5000,2259
EB750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_28,Vampire Touch,1166,5000,2533
EC750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_29,Vampire Touch,1166,5000,2836
ED750000,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_30,Vampire Touch,1166,5000,3172
EE750000,SKILL_EU_WARLOCK_SOULA_RETURN_A_05,Reflect,1166,120000,973
EF750000,SKILL_EU_WARLOCK_SOULA_RETURN_A_06,Reflect,1166,120000,1327
F0750000,SKILL_EU_WARLOCK_SOULA_RETURN_A_07,Reflect,1166,120000,1790
F1750000,SKILL_EU_WARLOCK_SOULA_RETURN_A_08,Reflect,1166,120000,2392
F2750000,SKILL_EU_WARLOCK_SOULA_RETURN_A_09,Reflect,1166,120000,3172
F3750000,SKILL_EU_BARD_BATTLAA_EXPLOSION_A_13,Booming Chord,2000,7000,2423
F4750000,SKILL_EU_BARD_BATTLAA_EXPLOSION_A_14,Booming Chord,2000,7000,2768
F5750000,SKILL_EU_BARD_BATTLAA_EXPLOSION_A_15,Booming Chord,2000,7000,3154
F6750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_01,Mana Switch,1500,1500,458
F7750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_02,Mana Switch,1500,1500,538
F8750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_03,Mana Switch,1500,1500,628
F9750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_04,Mana Switch,1500,1500,729
FA750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_05,Mana Switch,1500,1500,842
FB750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_06,Mana Switch,1500,1500,970
FC750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_07,Mana Switch,1500,1500,1112
FD750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_08,Mana Switch,1500,1500,1272
FE750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_09,Mana Switch,1500,1500,1450
FF750000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_10,Mana Switch,1500,1500,1649
00760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_11,Mana Switch,1500,1500,1871
01760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_12,Mana Switch,1500,1500,2119
02760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_13,Mana Switch,1500,1500,2394
03760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_14,Mana Switch,1500,1500,2701
04760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_15,Mana Switch,1500,1500,3041
05760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_16,Mana Switch,1500,1500,3420
06760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_17,Mana Switch,1500,1500,3840
07760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_18,Mana Switch,1500,1500,4307
08760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_19,Mana Switch,1500,1500,4824
09760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_20,Mana Switch,1500,1500,5397
0A760000,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_21,Mana Switch,1500,1500,6032
0B760000,SKILL_EU_BARD_FORGETA_AGGRO_A_09,Discord Wave,2000,5000,684
0C760000,SKILL_EU_BARD_FORGETA_AGGRO_A_10,Discord Wave,2000,5000,827
0D760000,SKILL_EU_BARD_FORGETA_AGGRO_A_11,Discord Wave,2000,5000,995
0E760000,SKILL_EU_BARD_FORGETA_AGGRO_A_12,Discord Wave,2000,5000,1193
0F760000,SKILL_EU_BARD_FORGETA_AGGRO_A_13,Discord Wave,2000,5000,1424
10760000,SKILL_EU_BARD_FORGETA_AGGRO_A_14,Discord Wave,2000,5000,1694
11760000,SKILL_EU_BARD_FORGETA_AGGRO_A_15,Discord Wave,2000,5000,2010
12760000,SKILL_EU_BARD_FORGETA_AGGRO_A_16,Discord Wave,2000,5000,2379
13760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_01,Mana Cycle,1500,1500,229
14760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_02,Mana Cycle,1500,1500,348
15760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_03,Mana Cycle,1500,1500,494
16760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_04,Mana Cycle,1500,1500,672
17760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_05,Mana Cycle,1500,1500,887
18760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_06,Mana Cycle,1500,1500,1145
19760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_07,Mana Cycle,1500,1500,1454
1A760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_08,Mana Cycle,1500,1500,1822
1B760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_09,Mana Cycle,1500,1500,2261
1C760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_10,Mana Cycle,1500,1500,2781
1D760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_11,Mana Cycle,1500,1500,3397
1E760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_12,Mana Cycle,1500,1500,4123
1F760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_13,Mana Cycle,1500,1500,4979
20760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_14,Mana Cycle,1500,1500,5985
21760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_15,Mana Cycle,1500,1500,7166
22760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_16,Mana Cycle,1500,1500,8550
23760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_17,Mana Cycle,1500,1500,10168
24760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_18,Mana Cycle,1500,1500,12059
25760000,SKILL_EU_BARD_RECOVERA_MPHEAL_A_19,Mana Cycle,1500,1500,14265
26760000,SKILL_EU_BARD_RECOVERA_MPHEAL_B_01,Mana Orbit,1500,10000,15896
27760000,SKILL_EU_BARD_RECOVERA_MPHEAL_B_02,Mana Orbit,1500,10000,19008
28760000,SKILL_EU_BARD_RECOVERA_MPHEAL_B_03,Mana Orbit,1500,10000,22654
29760000,SKILL_EU_BARD_RECOVERA_MPHEAL_B_04,Mana Orbit,1500,10000,26916
2A760000,SKILL_EU_BARD_RECOVERA_MPHEAL_B_05,Mana Orbit,1500,10000,31893
2B760000,SKILL_EU_BARD_RECOVERA_MPHEAL_B_06,Mana Orbit,1500,10000,30000
2C760000,SKILL_FORT_STRUCTURE_FORT_STONE_01,Skill for Phase I of Fortress Heart,0,5000,0
2D760000,SKILL_FORT_STRUCTURE_FORT_STONE_02,Skill for Phase II of Fortress Heart,0,5000,0
2E760000,SKILL_FORT_STRUCTURE_FORT_STONE_03,Skill for Phase III of Fortress Heart,0,5000,0
2F760000,SKILL_FORT_STRUCTURE_FORT_STONE_04,Skill for Phase IV of Fortress Heart,0,5000,0
30760000,SKILL_FORT_STRUCTURE_FORT_STONE_05,Skill for Phase V of Fortress Heart,0,5000,0
6D770000,SKILL_CH_SWORD_SHIELDPD_A_01,Glacial Flame Bicheon Force,700,180000,98
6E770000,SKILL_CH_SWORD_SHIELDPD_A_02,Glacial Flame Bicheon Force,700,180000,116
6F770000,SKILL_CH_SWORD_SHIELDPD_A_03,Glacial Flame Bicheon Force,700,180000,135
70770000,SKILL_CH_SWORD_SHIELDPD_A_04,Glacial Flame Bicheon Force,700,180000,157
71770000,SKILL_CH_SWORD_SHIELDPD_A_05,Glacial Flame Bicheon Force,700,180000,180
72770000,SKILL_CH_SWORD_SHIELDPD_A_06,Glacial Flame Bicheon Force,700,180000,206
73770000,SKILL_CH_SWORD_SHIELDPD_B_01,Storm Bicheon Force,700,180000,254
74770000,SKILL_CH_SWORD_SHIELDPD_B_02,Storm Bicheon Force,700,180000,287
75770000,SKILL_CH_SWORD_SHIELDPD_B_03,Storm Bicheon Force,700,180000,323
76770000,SKILL_CH_SWORD_SHIELDPD_B_04,Storm Bicheon Force,700,180000,362
77770000,SKILL_CH_SWORD_SHIELDPD_B_05,Storm Bicheon Force,700,180000,405
78770000,SKILL_CH_SWORD_SHIELDPD_B_06,Storm Bicheon Force,700,180000,452
79770000,SKILL_CH_SWORD_SHIELDPD_C_01,Banshee Bicheon Force,700,180000,539
7A770000,SKILL_CH_SWORD_SHIELDPD_C_02,Banshee Bicheon Force,700,180000,597
7B770000,SKILL_CH_SWORD_SHIELDPD_C_03,Banshee Bicheon Force,700,180000,661
7C770000,SKILL_CH_SWORD_SHIELDPD_C_04,Banshee Bicheon Force,700,180000,730
7D770000,SKILL_CH_SWORD_SHIELDPD_C_05,Banshee Bicheon Force,700,180000,806
7E770000,SKILL_CH_SWORD_SHIELDPD_C_06,Banshee Bicheon Force,700,180000,887
7F770000,SKILL_CH_SWORD_SHIELDPD_D_01,Summit & Depth Bicheon Force,700,180000,1040
80770000,SKILL_CH_SWORD_SHIELDPD_D_02,Summit & Depth Bicheon Force,700,180000,1141
81770000,SKILL_CH_SWORD_SHIELDPD_D_03,Summit & Depth Bicheon Force,700,180000,1252
82770000,SKILL_CH_SWORD_SHIELDPD_D_04,Summit & Depth Bicheon Force,700,180000,1371
83770000,SKILL_CH_SWORD_SHIELDPD_D_05,Summit & Depth Bicheon Force,700,180000,1500
84770000,SKILL_CH_SWORD_SHIELDPD_D_06,Summit & Depth Bicheon Force,700,180000,1640
85770000,SKILL_CH_SWORD_SHIELDPD_E_01,Celestial Ground Bicheon Force,700,180000,1900
86770000,SKILL_CH_SWORD_SHIELDPD_E_02,Celestial Ground Bicheon Force,700,180000,2073
87770000,SKILL_CH_SWORD_SHIELDPD_E_03,Celestial Ground Bicheon Force,700,180000,2260
88770000,SKILL_CH_SWORD_SHIELDPD_E_04,Celestial Ground Bicheon Force,700,180000,2462
89770000,SKILL_CH_SWORD_SHIELDPD_E_05,Celestial Ground Bicheon Force,700,180000,2680
8A770000,SKILL_CH_SWORD_SHIELDPD_E_06,Celestial Ground Bicheon Force,700,180000,2916
8B770000,SKILL_CH_SWORD_SHIELDPD_F_01,Light Bearers Bicheon Force,700,180000,3351
95770000,SKILL_EVENT_FLAG_GET_01,Flag (CTF),0,0,0
3E790000,SKILL_QNO_CH_HWAN_1_4_04_01,SKILL_QNO_CH_HWAN_1_4_04_01,0,1000,0
3F790000,SKILL_QNO_CH_WHAN_2_1_01_01,SKILL_QNO_CH_WHAN_2_1_01_01,0,1000,0
40790000,SKILL_QNO_EU_WHAN_2_1_01_01,SKILL_QNO_EU_WHAN_2_1_01_01,0,1000,0
7F790000,SKILL_ETC_SPEED_UP_BASIC_01,SKILL_ETC_SPEED_UP_BASIC_01,0,1000,0
81790000,SKILL_QNO_RM_MEETROC_ECT_2_01_01,SKILL_QNO_RM_MEETROC_ECT_2_01_01,0,1000,0
82790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_01,Dual Counter,1142,0,0
83790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_02,Dual Counter,1142,0,0
84790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_03,Dual Counter,1142,0,0
85790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_04,Dual Counter,1142,0,0
86790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_05,Dual Counter,1142,0,0
87790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_06,Dual Counter,1142,0,0
88790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_07,Dual Counter,1142,0,0
89790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_08,Dual Counter,1142,0,0
8A790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_09,Dual Counter,1142,0,0
8B790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_10,Dual Counter,1142,0,0
8C790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_11,Dual Counter,1142,0,0
8D790000,SKILL_EU_WARRIOR_DUALA_COUNTER_A2_12,Dual Counter,1142,0,0
99790000,SKILL_ETC_E080723_STRENGTH_SCROLL_01,SKILL_ETC_E080723_STRENGTH_SCROLL_01,0,1000,0
9A790000,SKILL_ETC_E080723_MENTAL_SCROLL_01,SKILL_ETC_E080723_MENTAL_SCROLL_01,0,1000,0
9B790000,SKILL_ETC_E080723_HP_1000_01,SKILL_ETC_E080723_HP_1000_01,0,1000,0
9C790000,SKILL_ETC_E080723_MP_1000_01,SKILL_ETC_E080723_MP_1000_01,0,1000,0
9D790000,SKILL_ETC_E080723_HPMP_1000_01,SKILL_ETC_E080723_HPMP_1000_01,0,1000,0
9E790000,SKILL_ETC_E050715_ICEDVERMICELLI_FROZEN_01,SKILL_ETC_E050715_ICEDVERMICELLI_FROZEN_01,0,1000,0
9F790000,SKILL_ETC_BALLOON_MANGNYANG_01,SKILL_ETC_BALLOON_MANGNYANG_01,0,1000,0
A0790000,SKILL_ETC_BALLOON_MOVOI_01,SKILL_ETC_BALLOON_MOVOI_01,0,1000,0
A5790000,SKILL_EVENT_NASRUN_ECCENTRICDEMON_01,Malicious Devil Skill,800,1800000,0
A6790000,SKILL_MALL_NASRUN_ECCENTRICDEMON_01,Malicious Devil Skill,800,1800000,0
A7790000,SKILL_MALL_NASRUN_THEDEVILCONFUSION_01,Wicked Devil Skill,800,1800000,0
A8790000,SKILL_MALL_NASRUN_DESTROYTHEDEVIL_01,Vallainous Devil Skill,800,1800000,0
A9790000,SKILL_MALL_NASRUN_ECCENTRICDEMON_YELLOW_01,Malicious Devil Skill,800,1800000,0
AA790000,SKILL_MALL_NASRUN_THEDEVILCONFUSION_YELLOW_01,Wicked Devil Skill,800,1800000,0
AB790000,SKILL_MALL_NASRUN_DESTROYTHEDEVIL_YELLOW_01,Vallainous Devil Skill,800,1800000,0
AC790000,SKILL_MALL_NASRUN_ECCENTRICDEMON_BLUE_01,Malicious Devil Skill,800,1800000,0
AD790000,SKILL_MALL_NASRUN_THEDEVILCONFUSION_BLUE_01,Wicked Devil Skill,800,1800000,0
AE790000,SKILL_MALL_NASRUN_DESTROYTHEDEVIL_BLUE_01,Vallainous Devil Skill,800,1800000,0
AF790000,SKILL_MALL_NASRUN_MOBDEFENCEIGNORE_01,Ignore Monster's defense,0,1200000,0
B0790000,SKILL_MALL_NASRUN_MOBDEFENCEIGNORE_02,Ignore Monster's defense,0,1200000,0
B1790000,SKILL_MALL_BALLOON_A_CRAB_DMG_UP_01,SKILL_MALL_BALLOON_A_CRAB_DMG_UP_01,0,1000,0
B2790000,SKILL_MALL_BALLOON_A_CRAB_DMG_ABS_01,SKILL_MALL_BALLOON_A_CRAB_DMG_ABS_01,0,1000,0
B3790000,SKILL_MALL_BALLOON_B_CRAB_STR_01,SKILL_MALL_BALLOON_B_CRAB_STR_01,0,1000,0
B4790000,SKILL_MALL_BALLOON_B_CRAB_INT_01,SKILL_MALL_BALLOON_B_CRAB_INT_01,0,1000,0
B5790000,SKILL_MALL_BALLOON_A_KYKLOPES_DMG_UP_01,SKILL_MALL_BALLOON_A_KYKLOPES_DMG_UP_01,0,1000,0
B6790000,SKILL_MALL_BALLOON_A_KYKLOPES_DMG_ABS_01,SKILL_MALL_BALLOON_A_KYKLOPES_DMG_ABS_01,0,1000,0
B7790000,SKILL_MALL_BALLOON_B_KYKLOPES_STR_01,SKILL_MALL_BALLOON_B_KYKLOPES_STR_01,0,1000,0
B8790000,SKILL_MALL_BALLOON_B_KYKLOPES_INT_01,SKILL_MALL_BALLOON_B_KYKLOPES_INT_01,0,1000,0
B9790000,SKILL_MALL_BALLOON_A_MUJIGI_DMG_UP_01,SKILL_MALL_BALLOON_A_MUJIGI_DMG_UP_01,0,1000,0
BA790000,SKILL_MALL_BALLOON_A_MUJIGI_DMG_ABS_01,SKILL_MALL_BALLOON_A_MUJIGI_DMG_ABS_01,0,1000,0
BB790000,SKILL_MALL_BALLOON_B_MUJIGI_STR_01,SKILL_MALL_BALLOON_B_MUJIGI_STR_01,0,1000,0
BC790000,SKILL_MALL_BALLOON_B_MUJIGI_INT_01,SKILL_MALL_BALLOON_B_MUJIGI_INT_01,0,1000,0
BD790000,SKILL_MALL_BALLOON_A_EDENP_DMG_UP_01,SKILL_MALL_BALLOON_A_EDENP_DMG_UP_01,0,1000,0
BE790000,SKILL_MALL_BALLOON_A_EDENP_DMG_ABS_01,SKILL_MALL_BALLOON_A_EDENP_DMG_ABS_01,0,1000,0
BF790000,SKILL_MALL_BALLOON_B_EDENP_STR_01,SKILL_MALL_BALLOON_B_EDENP_STR_01,0,1000,0
C0790000,SKILL_MALL_BALLOON_B_EDENP_INT_01,SKILL_MALL_BALLOON_B_EDENP_INT_01,0,1000,0
C1790000,SKILL_MALL_BALLOON_A_KERBEROS_DMG_UP_01,SKILL_MALL_BALLOON_A_KERBEROS_DMG_UP_01,0,1000,0
C2790000,SKILL_MALL_BALLOON_A_KERBEROS_DMG_ABS_01,SKILL_MALL_BALLOON_A_KERBEROS_DMG_ABS_01,0,1000,0
C3790000,SKILL_MALL_BALLOON_B_KERBEROS_STR_01,SKILL_MALL_BALLOON_B_KERBEROS_STR_01,0,1000,0
C4790000,SKILL_MALL_BALLOON_B_KERBEROS_INT_01,SKILL_MALL_BALLOON_B_KERBEROS_INT_01,0,1000,0
C5790000,SKILL_MALL_BALLOON_A_ROC_DMG_UP_01,SKILL_MALL_BALLOON_A_ROC_DMG_UP_01,0,1000,0
C6790000,SKILL_MALL_BALLOON_A_ROC_DMG_ABS_01,SKILL_MALL_BALLOON_A_ROC_DMG_ABS_01,0,1000,0
C7790000,SKILL_MALL_BALLOON_B_ROC_STR_01,SKILL_MALL_BALLOON_B_ROC_STR_01,0,1000,0
C8790000,SKILL_MALL_BALLOON_B_ROC_INT_01,SKILL_MALL_BALLOON_B_ROC_INT_01,0,1000,0
C9790000,SKILL_ETC_E090304_HP500_CANDY_01,SKILL_ETC_E090304_HP500_CANDY_01,0,1000,0
CA790000,SKILL_ETC_E090304_MP500_CANDY_01,SKILL_ETC_E090304_MP500_CANDY_01,0,1000,0
D6790000,SKILL_ETC_E090825_LAMP_A_01,SKILL_ETC_E090825_LAMP_A_01,0,1000,0
D7790000,SKILL_ETC_E090722_DMG_UP_01,Red Easter Egg Buff,0,1000,0
D8790000,SKILL_ETC_E090722_DMG_ABS_01,Pink Easter Egg Buff,0,1000,0
D9790000,SKILL_ETC_E090722_STR_UP_01,Gold Easter Egg Buff,0,1000,0
DA790000,SKILL_ETC_E090722_INT_UP_01,Yellow Easter Egg Buff,0,1000,0
DB790000,SKILL_ETC_E090722_HP_UP_01,Blue Easter Egg Buff,0,1000,0
DC790000,SKILL_ETC_E090722_MP_UP_01,Green Easter Egg Buff,0,1000,0
DF790000,SKILL_ETC_E090930_EVATION_SUPER_SCROLL_01,SKILL_ETC_E090930_EVATION_SUPER_SCROLL_01,0,1000,0
E0790000,SKILL_ETC_E090930_HIT_SUPER_SCROLL_01,SKILL_ETC_E090930_HIT_SUPER_SCROLL_01,0,1000,0
E1790000,SKILL_ETC_E090930_SPEED_UP_SUPER_SCROLL_01,SKILL_ETC_E090930_SPEED_UP_SUPER_SCROLL_01,0,1000,0
E2790000,SKILL_BATTLE_ARENA_FLAG_GET_01,Flag (CTF),0,0,0
E3790000,SKILL_ITEM_ETC_SOCKET_STONE_SP_E_01,SKILL_ITEM_ETC_SOCKET_STONE_SP_E_01,0,0,0
E4790000,SKILL_ITEM_ETC_SOCKET_STONE_SP_E_02,SKILL_ITEM_ETC_SOCKET_STONE_SP_E_02,0,0,0
E5790000,SKILL_ITEM_ETC_SOCKET_STONE_SP_E_03,SKILL_ITEM_ETC_SOCKET_STONE_SP_E_03,0,0,0
E6790000,SKILL_ITEM_ETC_SOCKET_STONE_GOLD_E_01,SKILL_ITEM_ETC_SOCKET_STONE_GOLD_E_01,0,0,0
E7790000,SKILL_ITEM_ETC_SOCKET_STONE_GOLD_E_02,SKILL_ITEM_ETC_SOCKET_STONE_GOLD_E_02,0,0,0
E8790000,SKILL_ITEM_ETC_SOCKET_STONE_GOLD_E_03,SKILL_ITEM_ETC_SOCKET_STONE_GOLD_E_03,0,0,0
E9790000,SKILL_ITEM_ETC_SOCKET_STONE_HWAN_E_01,SKILL_ITEM_ETC_SOCKET_STONE_HWAN_E_01,0,0,0
